reviewer_id,review_role,review_content,seller_code,seller_name
노롬8,구매자,너무 감사해요!!처음 중고거래라 긴장많이했는대 정말 친절하셔서 감사했습니다^^,52665,창공을날다
무톈위,구매자,만족합니다 감사합니다 번창하세요,52665,창공을날다
무톈위,구매자,빠른 배송 좋은 제품 만족합니다 ~~!번창하세요^^,52665,창공을날다
탄탄한균형콜라,구매자,상품잘받았습니다,54237,당근번장에서매일거래
중고나라#10871190,구매자,좋은 제품 감사합니다,54237,당근번장에서매일거래
중고나라#10785976,구매자,포장을 잘해주셔서 책을 깨끗한 상태로 받았어요. 새 상품인 듯 상태가 좋네요. ^^,54237,당근번장에서매일거래
YYSCCC,구매자,친절하시고너무좋으신분같아요 가격도저렴하게 좋은냉장고주셔서 감사히잘쓰겠습니다,54237,당근번장에서매일거래
시우김,구매자,너무 감사합니다,54303,녹턴야상곡
파나라이카,판매자,친절하고 응답이 빠르신 분입니다👍🏻,55265,곰이다악
harrislee,구매자,최상의 제품 보내주셔서 감사합니다.,55308,착불네고x
PrimeroUno,구매자,감사합니다,55308,착불네고x
오고자,구매자,제품 너무 안전하게 포장해 주셔서 파손없이 잘받았습니다. 새것같이 깨끗 하네요. 맘에들고 잘쓰겠습니다.,55336,황빠비
라살라,구매자,가성비 좋은 컴퓨터 b 연결해서 바로 사용할 수 있어서 넘 편함 감사합니다,55336,황빠비
lein8,구매자,정성이 보이는 포장 감사 합니 다. 파손 없이 잘 왔습니다,55336,황빠비
김치장인정씨,구매자,바로 담날 도착햇어용 너무 좋아,55336,황빠비
깜도리이,구매자,잘받았구욤 금방 켜봤어욤~^-^ 잘되욤 감사합니당~^^,55336,황빠비
Arious,구매자,판매자님께서 설명 잘 해주시고 빠른 배송으로 받을 수 있었어요. 다음에도 계속 거래하고 싶어요!!!,57007,diablo01
노스페라투스,구매자,뭐 나쁘진 않네요.,57413,클릭천사
중고나라#11050839,구매자,감사합니다,58050,스틸토우
중고나라#11023010,구매자,생각보다 깨끗해서 맘에 들어요 쬐끔 비싸긴 했지만요 ㅋ,58050,스틸토우
햄버거패티35년,구매자,너무 좋아요!,58860,머리숱대마왕
중고나라#7970713,구매자,정상 작동합니다.,59193,토미2
중고나라#7436904,구매자,감사합니다 잘 쓰겠습니다,59193,토미2
스카이센서라디오점,구매자,"주말에 구입했는데 월요일 우체국으로 택배 보낸닥고 하고서 보냈어요 화요일 수령후 작동사켜 보니 fm, am, 이상없이 작동되었어요, 상품은 여러가지로 만족하나 밑부분에 흠짓은 아쉬움이 남지만 세월이 지난 라디오로서 전반적으로 만족해요",60561,양씨
칼옹,구매자,상품 설명도 잘 해주시고 응답도 빠르시고 우선 배송이 엄청 빨리 왔어요 제품 상태는 사진보다 좋습니다.,60561,양씨
신박77,구매자,빠른배송 감사합니다~~~^^,60561,양씨
블루오션은,구매자,이번에도 문제없이 배송완료 되었습니다.,60666,ebe컴퓨터
사진풍경,구매자,인식 잘하네요 잘 쓸게요 ☺️,60666,ebe컴퓨터
살캉쥐,구매자,빠른 회신 감사합니다. 온라인 예매하는데 모바일관람권이 아니고 삼성m관람권으로 해야하는거라 좀 헤맸네요.,60870,토토로님
중고나라#10867643,구매자,"판매자분께서 상당히 친절하십니다. 구매자의 편의를 고려해주시고, 빠른 응답과 빠른 배송으로 정말 수월하게 거래했습니다.",60902,광명똘똘
중고나라#9894089,구매자,제품상태 깨끗하고 성능 이상없이.잘 작동 하네요.,61670,좋은하루보내셔
개토,구매자,잘쓰겠습니다,61853,김범수
의현짱,구매자,물건 오늘 잘 받았습니다. 감사합니다,62019,이스크라
오늘내일이라거,판매자,감사합니다,62425,나무와나
jk050700,구매자,여러 옵션을 하게해주셨는데 포장 상황이 안좋았습니다,62768,보아스
잇빠이,판매자,친절하시고 매너가ㅡ엄청 좋으십니다.,62768,보아스
중고나라#10943104,구매자,문의드린게 많았는데 친절하게 설명해주시고 총알 배송 해주셨어요. 감사합니다,62768,보아스
해뜨는곳,구매자,감사합니다^^,62768,보아스
중고나라#10230787,판매자,감사합니다,62768,보아스
중고나라#10058716,구매자,가져와주셔서 감사합니다^^,62768,보아스
치킨도려내기,구매자,배송 빨랐구요 물건 잘도착했습니다 많이 파세요~~!,62768,보아스
콘치아빠의장터,판매자,오배송으로 불편드려 죄송한데 친절히 응대해주시고 고맙습니다 건승을 기원합니다.,62768,보아스
컬러곰,구매자,배달까지 해주셔서 최고입니다,62768,보아스
정직하게12,판매자,깔끔거래확인눌러주셨습니다 감사합니다,62768,보아스
유주dad,구매자,잘 받았습니다. 잘쓸게요,64998,PeeKaBooStyle
중고나라#10252848,구매자,친절하게 대답해주시고 거래가 깔끔했습니다,64998,PeeKaBooStyle
중고나라#7740659,판매자,쿨거 감사합니다,65685,화난
송용석,판매자,감사합니다...,65749,선하고올바른학습쑥
중고나라#9904958,판매자,감사합니다 빠르게 처리해주셔서,67474,은하수같은햇빛속으로
중고나라#8264268,구매자,친절하고 저렴하게 주셔서 감사합니다 잘 사용하겠습니다,67636,미사지구
중고나라#8264268,구매자,좋은 상품 저렴하게 구매하게 되서 감사합니다 잘 쓰겠습니다,67636,미사지구
중고나라#8264268,구매자,좋은 상품 나눔 받아서 너무 감사합니다 잘 쓰겠습니다 번창하세요,67636,미사지구
물흐르듯발견망고,구매자,잘 쓰겠습니다 :),69497,가디엘
딸부자집막내24,판매자,좋은 하루 보내세요☺️,69524,달퐁
중고나라#7428319,구매자,퀄리티 좋은 상품이었습니다~ 빠른배송도 감사합니다,69696,아마다스
덕망있는사과즙,구매자,꼼꼼한 패킹 감사합니다~,70324,시아스타
매슬로키보드공방,구매자,정말 감사합니다^_^,71247,새로운습관
nayayomi,구매자,감사합니다,71247,새로운습관
중고나라#7716667,구매자,꼼꼼한 포장 감사드립니다 ㅎ,71247,새로운습관
감사합니다75,구매자,좋은 물건 거래해주셔서 감사합니다.,71247,새로운습관
중고나라#7999450,판매자,거래 감사합니다,71247,새로운습관
평택백곰,구매자,좋은물건싸게주셔서감사함니다,74053,기분좋은점빵
풍성,구매자,색상 디자인 다 맘에 들어요 잘 신을께요~,74053,기분좋은점빵
중고나라#6944928,판매자,감사합니다,74283,우린친구들
구름미,판매자,고맙습니다,74283,우린친구들
gtx1060gtx,구매자,제품 네고도 해주시고 멀쩡합니다 포켓몬 스바 하려고 구매했어요,74283,우린친구들
쿠쿠다스크,구매자,사기꾼 넘쳐나는 중고나라에서 모처럼 좋은거래했네용 ㅎㅎ,74283,우린친구들
티격태격,구매자,감사합니다,74472,루지잔
bbbbok,구매자,좋은상품 잘 보내주셔서 정말 감사합니다.,74472,루지잔
hongzoh,구매자,최곱니다 배송 엄청 빠르시고 노트북인데 제주도여서 뽁뽁이랑 종이 완충제랑 가득 가득 채워주시고 정말 감사히 잘쓰겠습니다!,76026,아틀라스
우두커니영,구매자,친절하시고감사드립니다,76026,아틀라스
CubeColor,구매자,최상품 저렴히 주셔서 정말 감사합니다 선생님^^,76026,아틀라스
탈모사제,구매자,저렴한 금액에 구매하였네요.. 잘 쓰겠습니다.,77058,할리배리
토닥토닥ㅋ,구매자,좋아,77058,할리배리
이미사용된이름,구매자,감사합니다 ^^잘 쓰겠습니다. 편안한 거래였습니다,77058,할리배리
enlighten1,구매자,상품의 사진이 좀더 크고 선명 했더라면 시계 베젤에 약간의 스크레치를 봤었으면 좋았을것 같습니다. 딜 브레이커는 아니지만 상품의 사진을 선명 하게 보여주는것은 중요하다고 보여 집니다. 나중에 참고 하세요,79396,별다방미스홍
장지백꽃,판매자,쿨거래 감사합니다,79691,르노장
예전퀸스네일원장님집,구매자,고마워요,79922,ktropqs
홍익정신,구매자,물건 잘 받았습니다 .감사합니다,79922,ktropqs
비우려고했는데,구매자,넘 맘에 들어요 베리굿!!,82154,Pt950
비우려고했는데,구매자,좋은거래 감사합니다 :),82154,Pt950
햇살에비친수평선콜라,판매자,감사드립니다,82416,깔끔코너
논리정연한심안코코넛,구매자,"답변, 배송 모두 빠르셨습니다! 감사합니다!",82416,깔끔코너
중고쟁이a,구매자,제품 상태도 좋고 거래도 수월했습니다. 번창하세요~,82416,깔끔코너
와이구디,구매자,감사합니다 😀,82416,깔끔코너
중고나라#9026418,구매자,상품 잘 받았습니다. 상태 좋고 잘 작동하네요,82416,깔끔코너
젼부치개,구매자,흠집 하나도 없고 깨끗하네여! 잘 사용할게요!,82416,깔끔코너
중고나라#8745746,구매자,물건상태 너무좋고 응답이빠르셔서 바로구매했내요 감사합니다,82416,깔끔코너
ju5630,구매자,싸게 팔아주셔서 감사합니다~,82416,깔끔코너
중고나라#8670680,구매자,안전하게 믿고 거래할수 있어서 좋았습니다~,82416,깔끔코너
중고나라#8429955,구매자,빠르게 잘 받았어요 감사합니다,82416,깔끔코너
HeeART,구매자,다니엘 드디어 겟해서 너무 행복합니다.. 🩷,82714,분홍부농키티
중고나라#6925104,구매자,좋은 물건 보내주셔서 감사합니다.,83215,월운
불쌍한흰둥이,판매자,좋은 거래 감사합니다,83215,월운
endnjs201,판매자,거래감사합니다,83431,GRYN
삶에if란없다,판매자,믿고 거래해주셔서 감사합니다. 행복하세요^^,83431,GRYN
jindoole,판매자,젠틀하시고 좋은 분과 좋은 거래 했습니다,83535,노멀피플
쌍용무쏘,판매자,저희상점을 찾아주셔서 감사합니다 ~,83669,가성비용
ppoflower,구매자,정시에 만나서 물건확인하고 잘 거래했어요,83669,가성비용
처리처럼,구매자,잘받았습니다 고맙습니다 잘 쓰겠습니다 ^^,84162,priga
애깅돼지코,판매자,감사합니다. 행복한 하루 되세요.,84994,SH1892
hagidh,구매자,잘입을게영❤️,85375,k1079
soo651,구매자,갖고 싶던 옷이였는데 너무 감사합니다!^^ 좋은 거래 많이 하세요!^^,85375,k1079
배잼딸기잼,구매자,답변도 좋으시고 포장 완전 꼼꼼히 해주서셔 제품 보내주셨습니다 좋은 가격에 좋은 제품 감사합니다 삶의 질이 올라갔네요 새해복 많이 받으시고 부자되쎄요,85515,kimmhy
lkr3101,판매자,감사합니다 :),86708,당근좀
dcc06079,구매자,직거래가 안됐는데 안전거래로 너무 잘해주셨어요!!,86708,당근좀
이효이효,구매자,후기가 늦었어요! 판매자분께서 너무 친절하시고 제품도 좋습니다!!,86708,당근좀
OMG중복짱나네,판매자,거래중 살짝 문제가 있었네요 죄송합니다 ㅠㅠ,87112,칸션스
chl43,구매자,원하는거 잘 들어주시고 빠른 응답 해주셨습니다.,87112,칸션스
dodjw,구매자,대답도 잘해주시고 상품 질도 좋습니다!,87112,칸션스
개이득제리,판매자,판매자 미흡했던 부분도 이해해주시고 거래도 빠르게 해주셨습니다 !!,87112,칸션스
구리구리무,판매자,쿨거래 좋습니다,87112,칸션스
서미니밍,구매자,감사합니다^^,87112,칸션스
팜팜하니,판매자,거래에 문제가 발생해도 친절히 대처해주셨어요.. ㅜㅜ 감사합니다!!,88279,작전쟁이
아따거시기,구매자,잘받았습니다.감사합니다,88279,작전쟁이
팔때면흥나고,구매자,오랫동안 잘 사용하겠습니다.,89722,moreseller
중고나라#8527863,구매자,좋은가격에 좋은물건 너무감사합니다. 강추합니다,89722,moreseller
회색노을,판매자,빠른 답장에 좋은거래였습니다,89722,moreseller
호포마을2023,구매자,처음 거래라서 확정하는걸 몰랐어요. 이해바랍니다. 포장잘해줘서 잘받았습니다. 감사합니다.,89722,moreseller
누들누들한빙고가온,구매자,조은상태로 잘받았습니다,89722,moreseller
노에디,구매자,쿨거래 빠른 배송 감사합니다,90228,달리는빤스
쿨거래쿨쿨쿨쿨쿨,판매자,사기꾼 업자,90431,믿고사고팔아욥
시크릿마켓,구매자,잘구매했습니다,90431,믿고사고팔아욥
반복숙지,판매자,잘쓰세욥!!,91952,S2ungE
지원맘3,판매자,매너 좋으시고 너무 좋은 거래 감사합니다. 편의점택배도 이해해주셨어요. 감사합니다,92269,마이코코
OJABELO,구매자,입생로랑 클러치백이 실제로 받으니 더 맘에 들어요 이염 신경안쓰고 사용하게되며~만족해요 사이즈가 넉넉해서 좋고 컬러감도 예뻐요~^^,92269,마이코코
Xx수xX,구매자,잘받았습니다,92269,마이코코
케이트윤,구매자,잘 받았습니다. 감사합니다.,92269,마이코코
운조은넘,구매자,최고의 거래였어요.^^,92269,마이코코
일본음반샵,판매자,감사합니다!,92403,리뷰제품판매
alisa6387,구매자,거래 감사합니다! 많이 파세요~,92953,안드로메다
스카이요,판매자,감사합니다 잘쓰세요,92953,안드로메다
중고나라#10254709,구매자,신속정확.너무감사합니다.,94256,아이폰컬렉터
금빛나나,판매자,감사합니다,94256,아이폰컬렉터
달려라싼타페,판매자,쿨거래 감사합니다,94256,아이폰컬렉터
쿠만쥬,판매자,거래 중 요청드린 사항을 다 수용해주셔서 기분 좋은 거래를 했어요 좋은 하루 보내세요🥺🫶,94256,아이폰컬렉터
행복한볼링핀,판매자,묶음 거래해주셔서 감사해요!,94256,아이폰컬렉터
